source_file,original_state,original_district,standardized_state,standardized_district,mapping_reason,confidence
India_Flood_Inventory_v3.csv,,Chamarajanagaraa Gadag,,Chamarajanagaraa Gadag,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Urban,,Urban,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Rural,,Rural,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Parts of Meghalaya,,Parts of Meghalaya,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Nabarangpur,,Nabarangpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,26 districts of Rajasthan,,26 districts of Rajasthan,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Parts of Rajasthan,,Parts of Rajasthan,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kanniyakumari,,Kanniyakumari,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Darjeelingm,,Darjeelingm,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Udaiur,,Udaiur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Devbhumi Dwarka,,Devbhumi Dwarka,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,East West Singhbhum,,East West Singhbhum,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Parts of Maharashtra,,Parts of Maharashtra,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Gadchiroli Yavotmal,,Gadchiroli Yavotmal,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Yadadri Yadadri Bhuvanagiri,,Yadadri Yadadri Bhuvanagiri,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,North westdusar,,North westdusar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bemetara,,Bemetara,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Dakshin Bastar Dantewada,,Dakshin Bastar Dantewada,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bagalkotee Ballari,,Bagalkotee Ballari,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bagalkotee Bengaluru Urban,,Bagalkotee Bengaluru Urban,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Nagarkoil,,Nagarkoil,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,SShrawasti & Parts of East U.P.,,SShrawasti & Parts of East U.P.,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Parts of Himachal Pradesh,,Parts of Himachal Pradesh,REQUIRES_VERIFICATION: spelling/case/punctuation variant retained,REQUIRES_VERIFICATION
India_Flood_Inventory_v3.csv,,Parts of Telangana,,Parts of Telangana,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Parts of Uttar Pradesh,,Parts of Uttar Pradesh,REQUIRES_VERIFICATION: spelling/case/punctuation variant retained,REQUIRES_VERIFICATION
India_Flood_Inventory_v3.csv,,Shrawasti,,Shrawasti,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Central Part of Uttar Kashi Pradesh,,Central Part of Uttar Kashi Pradesh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,South Salmara Mancachar - Mankachar,,South Salmara Mancachar - Mankachar,REQUIRES_VERIFICATION: spelling/case/punctuation variant retained,REQUIRES_VERIFICATION
India_Flood_Inventory_v3.csv,,Chamarajanagaraa  Kalaburagi,,Chamarajanagaraa Kalaburagi,format-only: trimmed or collapsed whitespace,HIGH
India_Flood_Inventory_v3.csv,,Bagalkotee Udupi,,Bagalkotee Udupi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kanpur nagar-Dehat,,Kanpur nagar-Dehat,REQUIRES_VERIFICATION: spelling/case/punctuation variant retained,REQUIRES_VERIFICATION
India_Flood_Inventory_v3.csv,,South Salmara Mancachar- Mankachar,,South Salmara Mancachar- Mankachar,REQUIRES_VERIFICATION: spelling/case/punctuation variant retained,REQUIRES_VERIFICATION
India_Flood_Inventory_v3.csv,,Balodabazar-Bhatapara,,Balodabazar-Bhatapara,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Chamarajanagaraa Chikkaballapura,,Chamarajanagaraa Chikkaballapura,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Chamarajanagaraa Chitradurga,,Chamarajanagaraa Chitradurga,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Parts of Nagaland,,Parts of Nagaland,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Hyderabad & Parts of Telangana,,Hyderabad & Parts of Telangana,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Parts of West Bengal,,Parts of West Bengal,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Parts of Andhra Pradesh,,Parts of Andhra Pradesh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kokrajhar Darrang,,Kokrajhar Darrang,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Davangere����,,Davangere����,REQUIRES_VERIFICATION: spelling/case/punctuation variant retained,REQUIRES_VERIFICATION
India_Flood_Inventory_v3.csv,,Bhadradri Bhadradri Kothagudem,,Bhadradri Bhadradri Kothagudem,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,several other district (Andhra Pradesh),,several other district (Andhra Pradesh),unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sukma,,Sukma,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Balod,,Balod,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,The Dangs,,The Dangs,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,& Parts of Himachal Pradesh,,& Parts of Himachal Pradesh,REQUIRES_VERIFICATION: spelling/case/punctuation variant retained,REQUIRES_VERIFICATION
India_Flood_Inventory_v3.csv,,Chamarajanagara,,Chamarajanagara,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,& various parts of Nagaland,,& various parts of Nagaland,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bhadradri Kothagudem,,Bhadradri Kothagudem,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Yadadri Bhuvanagiri,,Yadadri Bhuvanagiri,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Korea,,Korea,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,& Parts of Uttar Pradesh,,& Parts of Uttar Pradesh,REQUIRES_VERIFICATION: spelling/case/punctuation variant retained,REQUIRES_VERIFICATION
India_Flood_Inventory_v3.csv,Assam,,Assam,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Maharashtra,,Maharashtra,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Gujarat,,Gujarat,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Uttar Pradesh,,Uttar Pradesh,,REQUIRES_VERIFICATION: spelling/case/punctuation variant retained,REQUIRES_VERIFICATION
India_Flood_Inventory_v3.csv,Odisha,,Odisha,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Bihar,,Bihar,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Madhya Pradesh,,Madhya Pradesh,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Rajasthan,,Rajasthan,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Haryana,,Haryana,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,West Bengal,,West Bengal,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Kerala,,Kerala,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Sikkim,,Sikkim,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Andhra Pradesh,,Andhra Pradesh,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Karnataka,,Karnataka,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Himachal Pradesh,,Himachal Pradesh,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Jammu and Kashmir,,Jammu and Kashmir,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Delhi,,Delhi,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Punjab,,Punjab,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Telangana,,Telangana,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Madras,,Madras,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Tamil Nadu,,Tamil Nadu,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Uttarakhand,,Uttarakhand,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Uttar pradesh,,Uttar pradesh,,REQUIRES_VERIFICATION: spelling/case/punctuation variant retained,REQUIRES_VERIFICATION
India_Flood_Inventory_v3.csv,Parts of Maharashtra,,Parts of Maharashtra,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,East Rajasthan,,East Rajasthan,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Arunachal Pradesh,,Arunachal Pradesh,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Manipur,,Manipur,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Tripura,,Tripura,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Dadra and Nagar Haveli,,Dadra and Nagar Haveli,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Chandigarh,,Chandigarh,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Chhattisgarh,,Chhattisgarh,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Goa,,Goa,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Nagaland,,Nagaland,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Daman and Diu,,Daman and Diu,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Jharkhand,,Jharkhand,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Meghalaya,,Meghalaya,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Daman,,Daman,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Diu,,Diu,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Puducherry,,Puducherry,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Mizoram,,Mizoram,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Daman & Diu,,Daman & Diu,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Andaman & Nicobar Islands,,Andaman & Nicobar Islands,,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,Jammu & Kashmir,,Jammu & Kashmir,,unchanged source name,HIGH
